projection_season,franchise_id,team_name,player_id,player_name,position,nfl_team,status_base,cap_status_factor,salary_base,contract_year_base,contract_status_base,contract_info_base,projected_contract_year,action,projected_salary_2026,tag_eligible_ind,tag_selected_ind,tag_side,tag_salary,rookie_extend_candidate_ind,rookie_extend_selected_ind,rookie_extend_salary,adp_source_season,average_pick,normalized_adp,points_adp_proxy,adp_normalization_source,projected_pool_ind,estimated_market_value,expected_reg_points,expected_reg_ppg,points_model_group,points_model_samples,points_model_method,next_salary_method
2026,0004,Pure Greatness,16618,"Thomas Jr., Brian",WR,JAC,ROSTER,1.0,5000,2,Rookie,CL 3| TCV 15K| AAV 5K,1,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,57.0,5.666666666666667,57.0,sleeper_sf_slot,0,0.0,151.52,11.024,WR,312,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,17087,"Thornton, Dont'e",WR,LVR,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16704,"Wallace, Trevin",LB,CAR,TAXI_SQUAD,0.0,1000,2,Rookie,CL 3| TCV 3K| AAV 1K,1,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,16216,"Washington, Darnell",TE,PIT,TAXI_SQUAD,0.0,2000,1,Rookie,CL 3| TCV 6K| AAV 2K,0,expiring_to_pool,0,0,0,OFFENSE,0,1,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,86.03,6.054,TE,124,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,15721,"White, Rachaad",RB,TBB,ROSTER,1.0,9000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,OFFENSE,17000,0,0,0,2026,251.0,21.833333333333332,251.0,sleeper_sf_slot,1,8133.78,85.62,6.491,RB,256,inv_sqrt_adp_weighted_linear,
2026,0004,Pure Greatness,17096,"Williams, Savion",WR,GBP,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16186,"Addison, Jordan",WR,MIN,ROSTER,1.0,7000,2,Veteran,"CL 2| TCV 24K| AAV 7K, 17K| Ext: LH",1,retain_existing,7000,0,0,OFFENSE,0,0,0,0,2026,94.0,8.75,94.0,sleeper_sf_slot,0,0.0,132.86,9.715,WR,312,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,15394,"Adebo, Paulson",CB,NYG,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,15293,"Bateman, Rashod",WR,BAL,ROSTER,1.0,5000,3,Veteran,CL 3| TCV 15K| AAV 5K,2,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,235.0,20.5,235.0,sleeper_sf_slot,0,0.0,108.72,8.022,WR,312,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,11936,"Boswell, Chris",PK,PIT,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,59.54,5.803,PK,77,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,17070,"Burden, Luther",WR,CHI,ROSTER,1.0,5000,3,Rookie,CL 3| TCV 15K| AAV 5K | Option Eligible,2,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,66.0,6.416666666666667,66.0,sleeper_sf_slot,0,0.0,145.56,10.606,WR,312,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,14171,"Burns, Brian",DE,NYG,ROSTER,1.0,5000,1,Veteran,CL 3| TCV 15K| AAV 5K,0,expiring_to_pool,0,1,0,IDP_K,8000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,14170,"Bush, Devin",LB,CLE,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16239,"Campbell, Jack",LB,DET,ROSTER,1.0,3000,2,Veteran,"CL 3| TCV 9K| AAV 3K| Y1-3, Y2-3, Y3-3",1,retain_existing,3000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0005,HammerTime 🔨 ⏰,15281,"Chase, Ja'Marr",WR,CIN,ROSTER,1.0,33000,3,BL,"CL 3| TCV 162K| AAV 34K, AAV 54K| Y1-33K, Y2-64K, Y3-65K| Ext: Creel, Hammer",2,retain_existing,64000,0,0,OFFENSE,0,0,0,0,2026,5.0,1.3333333333333333,5.0,sleeper_sf_slot,0,0.0,286.6,19.85,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0005,HammerTime 🔨 ⏰,17241,"Crawshaw, Jeremy",PN,DEN,ROSTER,1.0,3000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,105.44,7.834,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,15779,"Doubs, Romeo",WR,GBP,ROSTER,1.0,4000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,OFFENSE,15000,0,0,0,2026,164.0,14.583333333333334,164.0,sleeper_sf_slot,1,9952.32,116.9,8.596,WR,312,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16619,"Franklin, Troy",WR,DEN,ROSTER,1.0,5000,2,Rookie,CL 3| TCV 15K| AAV 5K,1,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,173.0,15.333333333333334,173.0,sleeper_sf_slot,0,0.0,115.59,8.504,WR,312,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16667,"Gray, Cedric",LB,TEN,ROSTER,1.0,1000,2,Rookie,CL 3| TCV 3K| AAV 1K,1,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,15834,"Hamilton, Kyle",S,BAL,ROSTER,1.0,5000,1,Veteran,CL 1| TCV 5K| AAV 5K| Y1-5K| Ext: Hammer,0,expiring_to_pool,0,1,0,IDP_K,6000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,14138,"Hockenson, T.J.",TE,MIN,ROSTER,1.0,11000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,191.0,16.833333333333332,191.0,sleeper_sf_slot,1,9263.34,107.72,7.67,TE,124,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,12221,"Hunter, Danielle",DE,HOU,ROSTER,1.0,6000,1,BL,"CL 2| TCV 8K| AAV 4K| Y1-2, Y2-6,",0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,fallback_second_year
2026,0005,HammerTime 🔨 ⏰,14783,"Hurts, Jalen",QB,PHI,ROSTER,1.0,17000,2,BL,"CL 2| TCV 84K| AAV 42K| Y1-17K, Y2-67K| Ext: Gride, Hammer",1,retain_existing,67000,0,0,OFFENSE,0,0,0,0,2026,9.0,1.6666666666666665,9.0,sleeper_sf_slot,0,0.0,279.4,20.329,QB,114,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0005,HammerTime 🔨 ⏰,14073,"Jacobs, Josh",RB,GBP,ROSTER,1.0,50000,1,Tag,CL 1| TCV 50K| AAV 50K| No Further Extensions,0,expiring_to_pool,0,0,0,OFFENSE,56000,0,0,0,2026,68.0,6.583333333333333,68.0,sleeper_sf_slot,1,14812.54,124.28,9.064,RB,256,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16613,"Laube, Dylan",RB,LVR,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,15794,"McBride, Trey",TE,ARI,ROSTER,1.0,9000,2,BL,"CL 2| TCV 44K| AAV 22K, 22K| Y1-9K, Y2-35K| Ext: Hammer",1,retain_existing,35000,0,0,OFFENSE,0,0,0,0,2026,32.0,3.5833333333333335,32.0,sleeper_sf_slot,0,0.0,208.98,15.218,TE,124,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0005,HammerTime 🔨 ⏰,16627,"McConkey, Ladd",WR,LAC,ROSTER,1.0,5000,2,Rookie,CL 3| TCV 15K| AAV 5K,1,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,43.0,4.5,43.0,sleeper_sf_slot,0,0.0,164.29,11.919,WR,312,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16689,"Murphy, Byron",DT,SEA,TAXI_SQUAD,0.0,1000,2,Rookie,CL 3| TCV 3K| AAV 1K,1,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,14056,"Murray, Kyler",QB,ARI,INJURED_RESERVE,0.5,8000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,90.0,8.416666666666666,90.0,sleeper_sf_slot,1,13100.34,208.42,16.172,QB,114,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16583,"Penix Jr., Michael",QB,ATL,INJURED_RESERVE,0.5,5000,2,Rookie,CL 3| TCV 15K| AAV 5K,1,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,111.0,10.166666666666666,111.0,sleeper_sf_slot,0,0.0,205.16,15.981,QB,114,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,15850,"Pitre, Jalen",S,HOU,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16152,"Richardson, Anthony",QB,IND,INJURED_RESERVE,0.5,11000,3,Veteran,CL 3| TCV 33K| AAV 11K,2,retain_existing,11000,0,0,OFFENSE,0,0,0,0,2026,146.0,13.083333333333334,146.0,sleeper_sf_slot,0,0.0,201.37,15.759,QB,114,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16644,"Sinnott, Ben",TE,WAS,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,263.0,22.833333333333332,263.0,sleeper_sf_slot,0,0.0,97.34,6.897,TE,124,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16686,"Smith, Ainias",WR,CAR,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,11150,"Smith, Geno",QB,LVR,ROSTER,1.0,9000,3,BL,"CL 3| TCV 45K| AAV 15K| Y1-9K, Y2-1K, Y3-35K",2,retain_existing,1000,0,0,OFFENSE,0,0,0,0,2026,181.0,16.0,181.0,sleeper_sf_slot,0,0.0,198.74,15.606,QB,114,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0005,HammerTime 🔨 ⏰,13193,"Smith, Jonnu",TE,PIT,ROSTER,1.0,6000,3,Veteran,CL 3| TCV 16K| AAV 6K,2,retain_existing,6000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,86.03,6.054,TE,124,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16642,"Stover, Cade",TE,HOU,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,86.03,6.054,TE,124,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16150,"Stroud, C.J.",QB,HOU,ROSTER,1.0,12000,1,Rookie,CL 3| TCV 36K| AAV 12K,1,rookie_extend_keep,18000,0,0,OFFENSE,0,1,1,18000,2026,63.0,6.166666666666667,63.0,sleeper_sf_slot,0,9446.93,214.83,16.548,QB,114,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,14797,"Swift, D'Andre",RB,CHI,ROSTER,1.0,23000,1,Veteran,CL 1|,1,manual_tag_keep,26000,1,1,OFFENSE,26000,0,0,0,2026,117.0,10.666666666666666,117.0,sleeper_sf_slot,0,0.0,105.12,7.789,RB,256,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,17106,"Taylor, Mason",TE,NYJ,ROSTER,1.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,163.0,14.5,163.0,sleeper_sf_slot,0,0.0,113.5,8.102,TE,124,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16166,"Tucker, Sean",RB,TBB,ROSTER,1.0,2000,1,Rookie,CL 3| TCV 6K| AAV 2K,0,expiring_to_pool,0,0,0,OFFENSE,0,1,0,0,2026,244.0,21.25,244.0,sleeper_sf_slot,1,8244.67,86.22,6.53,RB,256,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,17122,"Walker, Jalon",DE,ATL,TAXI_SQUAD,0.0,1000,3,Rookie,CL 3| TCV 3K| AAV 1K,2,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,15256,"Williams, Javonte",RB,DAL,ROSTER,1.0,27000,1,Veteran,CL 2| TCV 54K| Ext: Hammer,0,expiring_to_pool,0,1,0,OFFENSE,30000,0,0,0,2026,88.0,8.25,88.0,sleeper_sf_slot,1,13232.0,114.53,8.415,RB,256,inv_sqrt_adp_weighted_linear,
2026,0005,HammerTime 🔨 ⏰,16226,"Wilson, Tyree",DE,LVR,TAXI_SQUAD,0.0,1000,1,Rookie,CL 3| TCV 3K| AAV 1K,0,expiring_to_pool,0,0,0,IDP_K,0,1,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,16746,"Ali, Rasheen",RB,BAL,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,17069,"Blue, Jaydon",RB,DAL,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,279.0,24.166666666666668,279.0,sleeper_sf_slot,0,0.0,83.46,6.347,RB,256,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,17076,"Bond, Isaiah",WR,CLE,ROSTER,1.0,5000,3,BL,"CL 3| TCV 24K| AAV 8K| Y1-5, Y2-5, Y3-14",2,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,14104,"Brown, A.J.",WR,PHI,ROSTER,1.0,73000,2,BL,"CL 2| TCV 129K| AAV 46K, 56K|Y1-73 Y2-56 | Ext: Sex, Creel, LH",1,retain_existing,56000,0,0,OFFENSE,0,0,0,0,2026,42.0,4.416666666666667,42.0,sleeper_sf_slot,0,0.0,165.44,12.0,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,15418,"Bynum, Camryn",S,IND,ROSTER,1.0,1000,2,Veteran,"CL 3| TCV 3K| AAV 1K| Y1-1, Y2-1, Y3-1",1,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,15484,"Cooper, Jonathon",DE,DEN,ROSTER,1.0,1000,2,Veteran,"CL 3| TCV 3K| AAV 1K| Y1-1, Y2-1, Y3-1",1,retain_existing,1000,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,16187,"Downs, Josh",WR,IND,ROSTER,1.0,2000,2,Veteran,"CL 2| TCV 14K| AAV 2K, 14K| Y1-2 Y2-12| Ext: GRide",1,retain_existing,12000,0,0,OFFENSE,0,0,0,0,2026,155.0,13.833333333333334,155.0,sleeper_sf_slot,0,0.0,118.33,8.696,WR,312,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,17034,"Ewers, Quinn",QB,MIA,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,275.0,23.833333333333332,275.0,sleeper_sf_slot,0,0.0,194.38,15.35,QB,114,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,15238,"Fields, Justin",QB,NYJ,INJURED_RESERVE,0.5,25000,1,Veteran,CL 2| TCV 50K| Ext: PG,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,221.0,19.333333333333332,221.0,sleeper_sf_slot,1,8643.69,196.55,15.477,QB,114,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,17059,"Gordon, Ollie",RB,MIA,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,273.0,23.666666666666668,273.0,sleeper_sf_slot,0,0.0,83.89,6.376,RB,256,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,12626,"Henry, Derrick",RB,BAL,ROSTER,1.0,50000,2,BL,"CL 2| TCV 94K| AAV 34K, 44K |Y1-50 Y2-44| Ext: LH",1,retain_existing,44000,0,0,OFFENSE,0,0,0,0,2026,105.0,9.666666666666666,105.0,sleeper_sf_slot,0,0.0,108.54,8.016,RB,256,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,13424,"Hill, Taysom",TE,NOS,ROSTER,1.0,16000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,86.03,6.054,TE,124,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,9207,"Johnson, Josh",QB,WAS,ROSTER,1.0,15000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,191.17,15.162,QB,114,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,16175,"Johnson, Roschon",RB,CHI,INJURED_RESERVE,0.5,4000,3,Veteran,CL 3| TCV 12K| AAV 4K,2,retain_existing,4000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,76.9,5.91,RB,256,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,16649,"Johnson, Theo",TE,NYG,ROSTER,1.0,5000,2,Rookie,"CL 3| TCV 15K| AAV 5K| Y1-5, Y2-5, Y3-5",1,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,154.0,13.75,154.0,sleeper_sf_slot,0,0.0,115.69,8.265,TE,124,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,14059,"Jones, Daniel",QB,IND,INJURED_RESERVE,0.5,21000,1,FL,CL 3| TCV 73K| AAV 36K| Y1-31 Y2-21 Y3-21,0,expiring_to_pool,0,1,0,OFFENSE,37000,0,0,0,2026,115.0,10.5,115.0,sleeper_sf_slot,1,11728.92,204.64,15.951,QB,114,inv_sqrt_adp_weighted_linear,exact_salary_match
2026,0006,The Long Haulers,13164,"Kupp, Cooper",WR,SEA,ROSTER,1.0,9000,1,Veteran,CL 1|,0,expiring_to_pool,0,1,0,OFFENSE,15000,0,0,0,2026,274.0,23.75,274.0,sleeper_sf_slot,1,7798.67,105.65,7.807,WR,312,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,17205,"Lambert-Smith, KeAndre",WR,LAC,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,13700,"Landry, Harold",DE,NEP,ROSTER,1.0,3000,1,Tag,CL 1| TCV 3K| AAV 3K| No Further Extensions,0,expiring_to_pool,0,0,0,IDP_K,5000,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,15237,"Lawrence, Trevor",QB,JAC,ROSTER,1.0,11000,1,Veteran,"CL 2| TCV 58K| AAV 29K| Y1-47, Y2-11| No Further Extension Allowed",1,manual_tag_keep,37000,1,1,OFFENSE,37000,0,0,0,2026,21.0,2.6666666666666665,21.0,sleeper_sf_slot,0,0.0,243.55,18.23,QB,114,inv_sqrt_adp_weighted_linear,fallback_second_year
2026,0006,The Long Haulers,16149,"Levis, Will",QB,TEN,INJURED_RESERVE,0.5,6000,1,Rookie,CL 3| TCV 18K| AAV 6K,0,expiring_to_pool,0,0,0,OFFENSE,0,1,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,191.17,15.162,QB,114,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,17053,"Marks, Woody",RB,HOU,ROSTER,1.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,123.0,11.166666666666666,123.0,sleeper_sf_slot,0,0.0,103.6,7.688,RB,256,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,15972,"Mason, Jordan",RB,MIN,ROSTER,1.0,14000,3,FL,"CL 3| TCV 52K| AAV 4K, 24K| Y1-14, Y2-14, Y3-24| Ext: LH",2,retain_existing,14000,0,0,OFFENSE,0,0,0,0,2026,214.0,18.75,214.0,sleeper_sf_slot,0,0.0,89.1,6.723,RB,256,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,16635,"McCaffrey, Luke",WR,WAS,TAXI_SQUAD,0.0,2000,2,Rookie,CL 3| TCV 6K| AAV 2K,1,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,14067,"Minshew, Gardner",QB,KCC,INJURED_RESERVE,0.5,48000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,191.17,15.162,QB,114,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,17254,"Mumpfield, Konata",WR,LAR,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,12437,"Myers, Jason",PK,SEA,ROSTER,1.0,4000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,59.54,5.803,PK,77,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,15802,"Otton, Cade",TE,TBB,ROSTER,1.0,5000,3,Veteran,"CL 3| TCV 15K| AAV 5K| Y1-5K, Y2-5K, Y3-5K",2,retain_existing,5000,0,0,OFFENSE,0,0,0,0,2026,250.0,21.75,250.0,sleeper_sf_slot,0,0.0,98.88,7.012,TE,124,inv_sqrt_adp_weighted_linear,remaining_year_index
2026,0006,The Long Haulers,15692,"Pickett, Kenny",QB,LVR,ROSTER,1.0,15000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,191.17,15.162,QB,114,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,12323,"Pinion, Bradley",PN,ATL,ROSTER,1.0,2000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,1900.3,105.44,7.834,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,16927,"Redmond, Jalen",DT,MIN,ROSTER,1.0,1000,1,WW,CL 1|,0,expiring_to_pool,0,0,0,IDP_K,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,1,2317.92,98.55,7.344,IDP,172,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,17077,"Restrepo, Xavier",WR,TEN,TAXI_SQUAD,0.0,2000,3,Rookie,CL 3| TCV 6K| AAV 2K,2,retain_existing,2000,0,0,OFFENSE,0,0,0,0,2026,,400.0,400.0,fallback_missing_adp,0,0.0,99.02,7.342,WR,312,inv_sqrt_adp_weighted_linear,
2026,0006,The Long Haulers,15716,"Robinson, Brian",RB,SFO,ROSTER,1.0,15000,1,Veteran,CL 1| TCV 15K| AAV 15K| Y1-15K| Ext: C-Town,0,expiring_to_pool,0,1,0,OFFENSE,17000,0,0,0,2026,212.0,18.583333333333332,212.0,sleeper_sf_slot,1,8816.39,89.32,6.737,RB,256,inv_sqrt_adp_weighted_linear,
