season,mfl_id,name,pos,fp_pos_rank,fp_id
2022,13589,Josh Allen,QB,1,17298
2022,13116,Patrick Mahomes II,QB,2,16413
2022,14779,Justin Herbert,QB,3,18635
2022,13593,Lamar Jackson,QB,4,17233
2022,14056,Kyler Murray,QB,5,18600
2022,14783,Jalen Hurts,QB,6,19275
2022,14777,Joe Burrow,QB,7,19196
2022,5848,Tom Brady,QB,8,9603
2022,7836,Aaron Rodgers,QB,9,9001
2022,10703,Russell Wilson,QB,10,11180
2022,12620,Dak Prescott,QB,11,15600
2022,9431,Matthew Stafford,QB,12,9451
2022,15240,Trey Lance,QB,13,20082
2022,11644,Derek Carr,QB,14,12092
2022,10700,Kirk Cousins,QB,15,11177
2022,14778,Tua Tagovailoa,QB,16,19198
2022,15238,Justin Fields,QB,17,19781
2022,15237,Trevor Lawrence,QB,18,19780
2022,15241,Mac Jones,QB,19,20156
2022,10697,Ryan Tannehill,QB,20,11174
2022,12140,Jameis Winston,QB,21,13891
2022,9099,Matt Ryan,QB,22,9444
2022,13590,Baker Mayfield,QB,23,17237
2022,12610,Carson Wentz,QB,24,15520
2022,13113,Deshaun Watson,QB,25,16398
2022,15692,Kenny Pickett,QB,26,22722
2022,12611,Jared Goff,QB,27,15501
2022,14059,Daniel Jones,QB,28,18232
2022,13424,Taysom Hill,QB,29,17115
2022,15239,Zach Wilson,QB,30,22679
2022,15252,Davis Mills,QB,31,22799
2022,12141,Marcus Mariota,QB,32,13890
2022,13115,Mitchell Trubisky,QB,33,16381
2022,12616,Jacoby Brissett,QB,34,15642
2022,11150,Geno Smith,QB,35,11687
2022,11760,Jimmy Garoppolo,QB,36,12208
2022,15697,Desmond Ridder,QB,37,20080
2022,15694,Malik Willis,QB,38,23499
2022,14057,Drew Lock,QB,39,18225
2022,14802,Jonathan Taylor,RB,1,19217
2022,13130,Christian McCaffrey,RB,2,16393
2022,13404,Austin Ekeler,RB,3,16483
2022,12626,Derrick Henry,RB,4,15514
2022,15254,Najee Harris,RB,5,19302
2022,13128,Dalvin Cook,RB,6,16374
2022,13131,Joe Mixon,RB,7,16420
2022,14797,D'Andre Swift,RB,8,19210
2022,13132,Alvin Kamara,RB,9,16421
2022,13610,Nick Chubb,RB,10,17246
2022,13604,Saquon Barkley,RB,11,17240
2022,15256,Javonte Williams,RB,12,22739
2022,13319,Aaron Jones Sr.,RB,13,16673
2022,13129,Leonard Fournette,RB,14,16378
2022,12625,Ezekiel Elliott,RB,15,15498
2022,13146,James Conner,RB,16,16447
2022,14799,Cam Akers,RB,17,19268
2022,14071,David Montgomery,RB,18,18239
2022,15253,Travis Etienne Jr.,RB,19,19231
2022,15708,Breece Hall,RB,20,22982
2022,15263,Elijah Mitchell,RB,21,22813
2022,14073,Josh Jacobs,RB,22,18269
2022,14800,J.K. Dobbins,RB,23,19245
2022,14805,AJ Dillon,RB,24,19358
2022,14852,Antonio Gibson,RB,25,19624
2022,15717,Dameon Pierce,RB,26,22947
2022,14803,Clyde Edwards-Helaire,RB,27,19325
2022,13726,Chase Edmonds,RB,28,17496
2022,14075,Damien Harris,RB,29,18230
2022,13608,Rashaad Penny,RB,30,17308
2022,14079,Miles Sanders,RB,31,18283
2022,13138,Kareem Hunt,RB,32,16425
2022,11225,Cordarrelle Patterson,RB,33,11613
2022,14080,Devin Singletary,RB,34,18280
2022,14085,Tony Pollard,RB,35,18705
2022,15259,Rhamondre Stevenson,RB,36,22726
2022,15711,Kenneth Walker III,RB,37,23021
2022,15715,James Cook III,RB,38,22958
2022,12151,Melvin Gordon III,RB,39,13903
2022,14813,James Robinson,RB,40,19631
2022,14087,Darrell Henderson Jr.,RB,41,18588
2022,15258,Michael Carter,RB,42,22728
2022,13622,Nyheim Miller-Hines,RB,43,17297
2022,14223,Alexander Mattison,RB,44,18621
2022,15255,Kenny Gainwell,RB,45,23310
2022,12447,Raheem Mostert,RB,46,14338
2022,15712,Tyler Allgeier,RB,47,24172
2022,15716,Brian Robinson Jr.,RB,48,20094
2022,15721,Rachaad White,RB,49,23891
2022,15271,Khalil Herbert,RB,50,22763
2022,15709,Isaiah Spiller,RB,51,23143
2022,13139,Jamaal Williams,RB,52,16424
2022,15714,Zamir White,RB,53,20095
2022,13108,J.D. McKissic,RB,54,16230
2022,10276,Mark Ingram II,RB,55,9872
2022,13134,D'Onta Foreman,RB,56,16407
2022,14017,Jeff Wilson Jr.,RB,57,18026
2022,13623,Darrel Williams,RB,58,17514
2022,12164,Mike Davis,RB,59,13943
2022,15746,Tyrion Davis-Price,RB,60,22992
2022,15261,Chuba Hubbard,RB,61,19792
2022,12630,Kenyan Drake,RB,62,15637
2022,14801,Eno Benjamin,RB,63,19361
2022,13871,Dontrell Hilliard,RB,64,18037
2022,13606,Ronald Jones II,RB,65,17243
2022,15749,Isiah Pacheco,RB,66,24333
2022,13607,Sony Michel,RB,67,17309
2022,13850,Gus Edwards,RB,68,17687
2022,13234,Marlon Mack,RB,69,16444
2022,12155,Ameer Abdullah,RB,70,13924
2022,11761,Jerick McKinnon,RB,71,12209
2022,15720,Hassan Haskins,RB,72,23798
2022,14081,Myles Gaskin,RB,73,17251
2022,11182,Rex Burkhead,RB,74,11655
2022,14810,Ke'Shawn Vaughn,RB,75,19351
2022,13136,Corey Clement,RB,76,16446
2022,11886,Damien Williams,RB,77,12334
2022,,Lenard Tillery,RB,78,17089
2022,,Rajion Neal,RB,79,12117
2022,13378,Matt Breida,RB,80,17058
2022,,I'Tavius Mathers,RB,81,16867
2022,13814,Boston Scott,RB,82,17612
2022,11964,Senorise Perry,RB,83,13333
2022,14331,D'Ernest Johnson,RB,84,19111
2022,14077,Mike Weber,RB,85,18619
2022,14807,Joshua Kelley,RB,86,19445
2022,11894,David Fluellen,RB,87,12342
2022,15742,Jaylen Warren,RB,88,24209
2022,7942,Darren Sproles,RB,89,9155
2022,13133,Samaje Perine,RB,90,16423
2022,15274,Trey Ragas,RB,91,20160
2022,,Garrett Groshek,RB,92,23424
2022,15972,Jordan Mason,RB,93,22969
2022,10708,Lamar Miller,RB,94,11185
2022,14827,J.J. Taylor,RB,95,19438
2022,15275,Chris Evans,RB,96,22797
2022,15724,Leddie Brown,RB,97,23953
2022,,Gerald Holmes,RB,98,18172
2022,15710,Kyren Williams,RB,99,23059
2022,15272,Larry Rountree III,RB,100,19537
2022,14798,Zack Moss,RB,101,19263
2022,8658,Adrian Peterson,RB,102,9006
2022,11367,Kyle Juszczyk,RB,103,11798
2022,13359,Khalfani Muhammad,RB,104,16597
2022,15220,Antonio Williams,RB,105,19843
2022,11390,Latavius Murray,RB,106,11821
2022,15277,Deon Jackson,RB,107,20097
2022,,Adam Choice,RB,108,19005
2022,15965,Julius Chestnut,RB,109,24689
2022,11192,Le'Veon Bell,RB,110,11645
2022,,Malik Williams,RB,111,17839
2022,14314,Bruce Anderson III,RB,112,18720
2022,,Kobe McCrary,RB,113,18182
2022,11657,Carlos Hyde,RB,114,12105
2022,14011,Godwin Igwebuike,RB,115,17352
2022,,Stephen Carr,RB,116,20093
2022,13240,Brian Hill,RB,117,16448
2022,12629,Devontae Booker,RB,118,15555
2022,12150,Todd Gurley II,RB,119,13912
2022,,A.J. Ouellette,RB,120,19079
2022,15729,Jashaun Corbin,RB,121,22948
2022,15480,Jake Funk,RB,122,23190
2022,14072,Benny Snell Jr.,RB,123,18609
2022,15279,CJ Marable,RB,124,22819
2022,14083,Travis Homer,RB,125,18616
2022,14727,Craig Reynolds,RB,126,19074
2022,13142,T.J. Logan,RB,127,16481
2022,15532,Sandro Platzgummer,RB,128,20166
2022,15735,Max Borghi,RB,129,20099
2022,15257,Trey Sermon,RB,130,19425
2022,14804,Anthony McFarland Jr.,RB,131,19366
2022,15713,Jerome Ford,RB,132,22921
2022,15748,Trestan Ebner,RB,133,24047
2022,15266,Pooka Williams Jr.,RB,134,20090
2022,14811,Salvon Ahmed,RB,135,19449
2022,15723,Ty Chandler,RB,136,19471
2022,11193,Giovani Bernard,RB,137,11644
2022,13868,Mike Boone,RB,138,17813
2022,10714,Robert Turbin,RB,139,11191
2022,15042,Jonathan Ward,RB,140,19974
2022,12261,Ty Montgomery II,RB,141,13977
2022,14086,Justice Hill,RB,142,18256
2022,10870,Alfred Morris,RB,143,11347
2022,13612,Kerryon Johnson,RB,144,17247
2022,,De'Montre Tuggle,RB,145,24208
2022,11660,Devonta Freeman,RB,146,12108
2022,8670,Marshawn Lynch,RB,147,9428
2022,15953,Brittain Brown,RB,148,24572
2022,15262,Jermar Jefferson,RB,149,20088
2022,15533,Derrick Gore,RB,150,19113
2022,15260,Jaret Patterson,RB,151,20155
2022,13613,Jaylen Samuels,RB,152,17271
2022,12845,Dwayne Washington,RB,153,15850
2022,14815,DeeJay Dallas,RB,154,19521
2022,13135,Wayne Gallman Jr.,RB,155,16422
2022,15736,Kennedy Brooks,RB,156,20161
2022,13148,Dare Ogunbowale,RB,157,16879
2022,15726,Ronnie Rivers,RB,158,23986
2022,15719,Kevin Harris,RB,159,23117
2022,15718,Tyler Badie,RB,160,23812
2022,15734,Keaontay Ingram,RB,161,23162
2022,12153,T.J. Yeldon,RB,162,13941
2022,12157,Duke Johnson Jr.,RB,163,13939
2022,15725,Snoop Conner,RB,164,23027
2022,15733,Pierre Strong Jr.,RB,165,24173
2022,14084,Elijah Holyfield,RB,166,18292
2022,13614,Phillip Lindsay,RB,167,17498
2022,14828,Tony Jones Jr.,RB,168,19482
2022,15264,Rakeem Boyd,RB,169,20096
2022,14095,Ty Johnson,RB,170,18406
2022,10932,Brandon Bolden,RB,171,11410
2022,15740,Ricky Person Jr.,RB,172,23037
2022,15270,Demetric Felton Jr.,RB,173,20105
2022,15960,Zander Horvath,RB,174,23933
2022,13164,Cooper Kupp,WR,1,16433
2022,14836,Justin Jefferson,WR,2,19236
2022,15281,Ja'Marr Chase,WR,3,19788
2022,11675,Davante Adams,WR,4,12123
2022,12186,Stefon Diggs,WR,5,13981
2022,14832,CeeDee Lamb,WR,6,19202
2022,14136,Deebo Samuel Sr.,WR,7,18244
2022,12801,Tyreek Hill,WR,8,15802
2022,11671,Mike Evans,WR,9,12119
2022,14104,A.J. Brown,WR,10,18218
2022,14842,Michael Pittman Jr.,WR,11,19278
2022,11222,Keenan Allen,WR,12,11616
2022,14835,Tee Higgins,WR,13,19211
2022,13635,DJ Moore,WR,14,17265
2022,14109,Terry McLaurin,WR,15,18466
2022,13630,Courtland Sutton,WR,16,17253
2022,13154,Mike Williams,WR,17,16377
2022,14208,Diontae Johnson,WR,18,18615
2022,15284,Jaylen Waddle,WR,19,19790
2022,14102,DK Metcalf,WR,20,18219
2022,11678,Allen Robinson II,WR,21,12126
2022,15287,Amon-Ra St. Brown,WR,22,19799
2022,11674,Brandin Cooks,WR,23,12122
2022,14105,Hollywood Brown,WR,24,18226
2022,14845,Gabe Davis,WR,25,19398
2022,13163,Chris Godwin Jr.,WR,26,16406
2022,14833,Jerry Jeudy,WR,27,19201
2022,14974,Darnell Mooney,WR,28,19810
2022,12652,Michael Thomas,WR,29,15528
2022,12175,Amari Cooper,WR,30,13894
2022,11938,Adam Thielen,WR,31,13429
2022,13156,JuJu Smith-Schuster,WR,32,16427
2022,15293,Rashod Bateman,WR,33,19794
2022,11232,DeAndre Hopkins,WR,34,11606
2022,15282,DeVonta Smith,WR,35,19222
2022,13632,Allen Lazard,WR,36,17301
2022,15288,Elijah Moore,WR,37,20114
2022,14123,Hunter Renfrow,WR,38,18345
2022,14840,Brandon Aiyuk,WR,39,19252
2022,13633,Christian Kirk,WR,40,17268
2022,15751,Drake London,WR,41,23163
2022,15754,Chris Olave,WR,42,20111
2022,11228,Robert Woods,WR,43,11610
2022,15752,Treylon Burks,WR,44,22905
2022,12187,Tyler Lockett,WR,45,13971
2022,15762,George Pickens,WR,46,22963
2022,14841,Chase Claypool,WR,47,18627
2022,15289,Kadarius Toney,WR,48,20119
2022,15766,Skyy Moore,WR,49,23905
2022,13646,Michael Gallup,WR,50,17259
2022,12650,Tyler Boyd,WR,51,15547
2022,10271,Julio Jones,WR,52,9867
2022,15753,Garrett Wilson,WR,53,23072
2022,13793,Marquez Valdes-Scantling,WR,54,17528
2022,11680,Jarvis Landry,WR,55,12128
2022,13668,DJ Chark Jr.,WR,56,17292
2022,15779,Romeo Doubs,WR,57,23794
2022,15755,Jahan Dotson,WR,58,23101
2022,13809,Russell Gage Jr.,WR,59,17606
2022,12176,DeVante Parker,WR,60,13897
2022,14127,Jakobi Meyers,WR,61,18598
2022,13313,Isaiah McKenzie,WR,62,16604
2022,14113,Mecole Hardman Jr.,WR,63,18587
2022,15789,Christian Watson,WR,64,23886
2022,15319,Joshua Palmer,WR,65,22845
2022,15757,Wan'Dale Robinson,WR,66,22985
2022,15290,Nico Collins,WR,67,20130
2022,15756,Jameson Williams,WR,68,23677
2022,15768,Alec Pierce,WR,69,23791
2022,15788,Jalen Tolbert,WR,70,23770
2022,11679,Odell Beckham Jr.,WR,71,12127
2022,11670,Sammy Watkins,WR,72,12118
2022,13277,Kenny Golladay,WR,73,16488
2022,14112,Parris Campbell,WR,74,18463
2022,14977,K.J. Osborn,WR,75,19708
2022,14837,KJ Hamler,WR,76,19267
2022,10738,Marvin Jones Jr.,WR,77,11215
2022,12930,Robbie Chosen,WR,78,15688
2022,15758,David Bell,WR,79,23108
2022,14857,Donovan Peoples-Jones,WR,80,19298
2022,14858,Van Jefferson,WR,81,19483
2022,10308,Randall Cobb,WR,82,9902
2022,10261,A.J. Green,WR,83,9857
2022,13153,Corey Davis,WR,84,16385
2022,13418,Kendrick Bourne,WR,85,17066
2022,13638,Braxton Berrios,WR,86,17289
2022,,Jake Wieneke,WR,87,17294
2022,14838,Laviska Shenault Jr.,WR,88,19221
2022,,Davon Grayson,WR,89,17581
2022,,Terrell Sinkfield,WR,90,12591
2022,13176,Zay Jones,WR,91,16431
2022,12443,Jake Kumerow,WR,92,14083
2022,14847,Devin Duvernay,WR,93,19270
2022,15313,Racey McMath,WR,94,23270
2022,12658,Sterling Shepard,WR,95,15569
2022,9662,Julian Edelman,WR,96,9332
2022,14992,Quez Watkins,WR,97,19715
2022,,T.J. Simmons,WR,98,23410
2022,15034,Marquez Callaway,WR,99,19505
2022,,Kolby Listenbee,WR,100,15676
2022,13157,Curtis Samuel,WR,101,16434
2022,9075,DeSean Jackson,WR,102,9186
2022,15901,Kyle Philips,WR,103,23896
2022,10722,Alshon Jeffery,WR,104,11199
2022,15308,Terrace Marshall Jr.,WR,105,23242
2022,8673,Ted Ginn Jr.,WR,106,9588
2022,10737,Travis Benjamin,WR,107,11214
2022,13863,Byron Pringle,WR,108,17739
2022,15407,Dez Fitzpatrick,WR,109,20112
2022,10734,Jarius Wright,WR,110,11211
2022,12647,William Fuller V,WR,111,15629
2022,12645,Laquon Treadwell,WR,112,15495
2022,12184,Jamison Crowder,WR,113,13976
2022,15328,Tarik Black,WR,114,19534
2022,13652,Cedrick Wilson Jr.,WR,115,17262
2022,11213,Tavon Austin,WR,116,11625
2022,14592,Olamide Zaccheaus,WR,117,18864
2022,,Garrett Scantling,WR,118,23233
2022,12181,Nelson Agholor,WR,119,13969
2022,12646,Corey Coleman,WR,120,15506
2022,10729,T.Y. Hilton,WR,121,11206
2022,,Francis Owusu,WR,122,17125
2022,15767,Velus Jones Jr.,WR,123,24214
2022,15841,Samori Toure,WR,124,23883
2022,14844,Bryan Edwards,WR,125,18634
2022,15307,T.J. Vasher,WR,126,20117
2022,15786,Jalen Nailor,WR,127,24177
2022,16096,Stanley Berryhill III,WR,128,24217
2022,12177,Kevin White,WR,129,13899
2022,15116,Isaiah Zuber,WR,130,19855
2022,,Marcus Green,WR,131,18715
2022,9918,Emmanuel Sanders,WR,132,9707
2022,15311,Dillon Stoner,WR,133,23430
2022,14558,Deonte Harty,WR,134,18876
2022,14128,Tyre Brady,WR,135,18402
2022,15478,Michael Strachan,WR,136,23395
2022,11104,Josh Bellamy,WR,137,11575
2022,10983,Chris Hogan,WR,138,11477
2022,15298,Shi Smith,WR,139,20127
2022,,Damon Sheehy-Guiseppi,WR,140,18671
2022,14131,Stanley Morgan Jr.,WR,141,18624
2022,12464,Damiere Byrd,WR,142,14222
2022,15844,Devon Allen,WR,143,24470
2022,14839,Jalen Reagor,WR,144,19219
2022,15993,Lance McCutcheon,WR,145,24812
2022,13864,Greg Ward,WR,146,17130
2022,,Bryce Bobo,WR,147,18155
2022,14101,N'Keal Harry,WR,148,18222
2022,13637,Equanimeous St. Brown,WR,149,17307
2022,15425,Jacob Harris,WR,150,23251
2022,15981,KaVontae Turpin,WR,151,18520
2022,15977,Deven Thompkins,WR,152,24134
2022,14545,Jason Moore Jr.,WR,153,18933
2022,14846,Denzel Mims,WR,154,19344
2022,,Donte Sylencieux,WR,155,23506
2022,9823,Dez Bryant,WR,156,9681
2022,12656,Rashard Higgins,WR,157,15586
2022,15513,Damon Hazelton,WR,158,22835
2022,13235,Josh Malone,WR,159,16539
2022,7393,Larry Fitzgerald,WR,160,9383
2022,13158,Dede Westbrook,WR,161,16436
2022,11239,Marquise Goodwin,WR,162,11599
2022,15301,Tutu Atwell,WR,163,20126
2022,15306,Tre Nixon,WR,164,23305
2022,13172,Noah Brown,WR,165,16443
2022,14865,Freddie Swain,WR,166,19729
2022,9988,Antonio Brown,WR,167,9808
2022,15997,Danny Davis,WR,168,24636
2022,10960,Josh Gordon,WR,169,11440
2022,15039,Aaron Parker,WR,170,19707
2022,,Kai Locksley,WR,171,23195
2022,13166,Amara Darboh,WR,172,16435
2022,13183,Chad Hansen,WR,173,16430
2022,13662,Keke Coutee,WR,174,17490
2022,12785,Demarcus Robinson,WR,175,15665
2022,15302,Dee Eskridge,WR,176,22785
2022,15776,Charleston Rambo,WR,177,19457
2022,15782,Danny Gray,WR,178,24178
2022,13641,Ray-Ray McCloud III,WR,179,17530
2022,14864,Tyler Johnson,WR,180,18633
2022,15643,Maurice Ffrench,WR,181,20048
2022,13169,Jehu Chesson,WR,182,16490
2022,,Malik Henry,WR,183,18881
2022,12657,Tajae Sharpe,WR,184,15587
2022,15773,Makai Polk,WR,185,23032
2022,,Amba Etta-Tawo,WR,186,16589
2022,,Dorian Baker,WR,187,18385
2022,14538,Rashard Davis,WR,188,17203
2022,13280,Chad Williams,WR,189,16728
2022,13289,Mack Hollins,WR,190,16489
2022,13776,Justin Watson,WR,191,17603
2022,,Richard Mullaney,WR,192,16049
2022,14481,Ventell Bryant,WR,193,19045
2022,16001,Jared Bernhardt,WR,194,24670
2022,15781,Ty Fryfogle,WR,195,22974
2022,15314,Josh Imatorbhebhe,WR,196,20128
2022,12913,Alex Erickson,WR,197,15706
2022,13167,Taywan Taylor,WR,198,16426
2022,15900,Montrell Washington,WR,199,24554
2022,15785,Bo Melton,WR,200,24049
2022,9427,Michael Crabtree,WR,201,9460
2022,,Pig Howard,WR,202,17189
2022,15792,Michael Woods II,WR,203,23893
2022,15296,Anthony Schwartz,WR,204,20125
2022,15780,Erik Ezukanma,WR,205,23755
2022,13488,Zach Pascal,WR,206,16972
2022,13412,Keelan Cole Sr.,WR,207,16864
2022,15297,Amari Rodgers,WR,208,20132
2022,14848,James Proche II,WR,209,19359
2022,14503,Tom Kennedy,WR,210,19052
2022,10973,Cole Beasley,WR,211,11459
2022,15772,Britain Covey,WR,212,24234
2022,13645,Tre'Quan Smith,WR,213,17261
2022,12505,Adam Humphries,WR,214,14498
2022,14315,Ashton Dulin,WR,215,18656
2022,15109,Nick Westbrook-Ikhine,WR,216,19747
2022,15497,Kawaan Baker,WR,217,23313
2022,15317,Marquez Stevenson,WR,218,20133
2022,15777,Calvin Austin III,WR,219,23739
2022,15761,Khalil Shakir,WR,220,23748
2022,15787,Tyquan Thornton,WR,221,22913
2022,15759,John Metchie III,WR,222,22895
2022,15995,DJ Turner,WR,223,23423
2022,9921,Andre Roberts,WR,224,9696
2022,,Xavier Ubosi,WR,225,18745
2022,14860,Jauan Jennings,WR,226,19590
2022,15763,Justyn Ross,WR,227,19798
2022,8375,Kyle Williams,WR,228,10437
2022,14337,Jalen Guyton,WR,229,18941
2022,,Kevin Shaa,WR,230,24777
2022,11244,Travis Kelce,TE,1,11594
2022,13671,Mark Andrews,TE,2,17269
2022,15329,Kyle Pitts Sr.,TE,3,20164
2022,13299,George Kittle,TE,4,16499
2022,12263,Darren Waller,TE,5,14104
2022,13772,Dalton Schultz,TE,6,17349
2022,14138,T.J. Hockenson,TE,7,18290
2022,13674,Dallas Goedert,TE,8,17270
2022,11247,Zach Ertz,TE,9,11689
2022,14143,Dawson Knox,TE,10,18631
2022,15331,Pat Freiermuth,TE,11,20163
2022,14867,Cole Kmet,TE,12,19229
2022,12676,Hunter Henry,TE,13,15561
2022,13672,Mike Gesicki,TE,14,17272
2022,14141,Irv Smith Jr.,TE,15,18610
2022,13427,Robert Tonyan,TE,16,16502
2022,14873,Albert Okwuegbunam Jr.,TE,17,18246
2022,13192,David Njoku,TE,18,16399
2022,12678,Tyler Higbee,TE,19,15623
2022,14137,Noah Fant,TE,20,17527
2022,13236,Gerald Everett,TE,21,16459
2022,15798,Isaiah Likely,TE,22,23781
2022,12677,Austin Hooper,TE,23,15581
2022,13189,Evan Engram,TE,24,16411
2022,13680,Hayden Hurst,TE,25,17283
2022,13424,Taysom Hill,TE,26,17115
2022,12110,Cameron Brate,TE,27,13470
2022,11647,Logan Thomas,TE,28,12095
2022,10312,Kyle Rudolph,TE,29,9906
2022,15330,Brevin Jordan,TE,30,20162
2022,,Dominick Wood-Anderson,TE,31,19650
2022,13246,Mo Alie-Cox,TE,32,16579
2022,11257,Vance McDonald,TE,33,11699
2022,9925,Jimmy Graham,TE,34,9712
2022,12317,C.J. Uzomah,TE,35,14084
2022,,Kehinde Oginni,TE,36,24773
2022,13193,Jonnu Smith,TE,37,16460
2022,,Leroy Watson IV,TE,38,24675
2022,15873,Daniel Bellinger,TE,39,24238
2022,15333,Tre' McKitty,TE,40,22807
2022,14870,Adam Trautman,TE,41,19423
2022,10838,Rhett Ellison,TE,42,11315
2022,11007,Garrett Celek,TE,43,11507
2022,6997,Jason Witten,TE,44,9275
2022,15905,Teagan Quitoriano,TE,45,24182
2022,13678,Ian Thomas,TE,46,17387
2022,,Nick Guggemos,TE,47,23458
2022,15506,Matt Bushman,TE,48,22865
2022,11705,Trey Burton,TE,49,12153
2022,15244,Feleipe Franks,TE,50,20081
2022,13191,Temuchin Hodges,TE,51,16412
2022,15800,Connor Heyward,TE,52,24562
2022,13190,Jake Butt,TE,53,16456
2022,,Jake Burt,TE,54,19848
2022,9862,Tim Tebow,TE,55,9690
2022,13988,Ross Dwelley,TE,56,17886
2022,14231,Trevon Wesco,TE,57,18567
2022,13919,Anthony Firkser,TE,58,16787
2022,12213,Blake Bell,TE,59,13966
2022,15332,Tommy Tremble,TE,60,22795
2022,15795,Charlie Kolar,TE,61,22756
2022,8269,Marcedes Lewis,TE,62,9413
2022,14875,Harrison Bryant,TE,63,19389
2022,15672,Paul Quessenberry,TE,64,22670
2022,15793,Jalen Wydermyer,TE,65,23145
2022,15070,Jody Fortson Jr.,TE,66,18831
2022,17439,Sal Cannella,TE,67,23548
2022,14984,Charlie Woerner,TE,68,19665
2022,15334,Hunter Long,TE,69,22783
2022,15840,Jelani Woods,TE,70,23829
2022,13675,Tyler Conklin,TE,71,17598
2022,12378,Geoff Swaim,TE,72,14164
2022,13763,Will Dissly,TE,73,18049
2022,15797,Greg Dulcich,TE,74,23153
2022,15794,Trey McBride,TE,75,22936
2022,15889,Chig Okonkwo,TE,76,23982
2022,14876,Josiah Deguara,TE,77,19456
2022,9474,Jared Cook,TE,78,9265
2022,13188,O.J. Howard,TE,79,16380
2022,15796,Jeremy Ruckert,TE,80,23742
2022,15802,Cade Otton,TE,81,23181
2022,14239,Foster Moreau,TE,82,18397
2022,8247,Vernon Davis,TE,83,9621
2022,15340,Tony Poljan,TE,84,22840
2023,13116,Patrick Mahomes II,QB,1,16413
2023,14783,Jalen Hurts,QB,2,19275
2023,13589,Josh Allen,QB,3,17298
2023,13593,Lamar Jackson,QB,4,17233
2023,14777,Joe Burrow,QB,5,19196
2023,14779,Justin Herbert,QB,6,18635
2023,15238,Justin Fields,QB,7,19781
2023,15237,Trevor Lawrence,QB,8,19780
2023,13113,Deshaun Watson,QB,9,16398
2023,12620,Dak Prescott,QB,10,15600
2023,14778,Tua Tagovailoa,QB,11,19198
2023,7836,Aaron Rodgers,QB,12,9001
2023,14059,Daniel Jones,QB,13,18232
2023,10700,Kirk Cousins,QB,14,11177
2023,11150,Geno Smith,QB,15,11687
2023,16152,Anthony Richardson Sr.,QB,16,24347
2023,12611,Jared Goff,QB,17,15501
2023,10703,Russell Wilson,QB,18,11180
2023,15698,Brock Purdy,QB,19,19797
2023,15692,Kenny Pickett,QB,20,22722
2023,11644,Derek Carr,QB,21,12092
2023,16148,Bryce Young,QB,22,22900
2023,9431,Matthew Stafford,QB,23,9451
2023,16150,C.J. Stroud,QB,24,23071
2023,14056,Kyler Murray,QB,25,18600
2023,14782,Jordan Love,QB,26,19246
2023,11760,Jimmy Garoppolo,QB,27,12208
2023,15693,Sam Howell,QB,28,23045
2023,15241,Mac Jones,QB,29,20156
2023,10697,Ryan Tannehill,QB,30,11174
2023,13590,Baker Mayfield,QB,31,17237
2023,15697,Desmond Ridder,QB,32,20080
2023,15240,Trey Lance,QB,33,20082
2023,7480,Matt Schaub,QB,34,9445
2023,5848,Tom Brady,QB,35,9603
2023,16441,Tommy DeVito,QB,36,25746
2023,16157,Malik Cunningham,QB,37,22988
2023,16159,Aidan O'Connell,QB,38,24330
2023,13119,Joshua Dobbs,QB,39,16417
2023,13879,Kyle Allen,QB,40,17869
2023,7401,Ben Roethlisberger,QB,41,9039
2023,15242,Kyle Trask,QB,42,19800
2023,15239,Zach Wilson,QB,43,22679
2023,16155,Max Duggan,QB,44,23121
2023,16160,Clayton Tune,QB,45,25227
2023,9073,Chad Henne,QB,46,9101
2023,13592,Sam Darnold,QB,47,17236
2023,9099,Matt Ryan,QB,48,9444
2023,13598,Mike White,QB,49,17447
2023,16153,Stetson Bennett IV,QB,50,23927
2023,13591,Josh Rosen,QB,51,17235
2023,11152,Mike Glennon,QB,52,11685
2023,12141,Marcus Mariota,QB,53,13890
2023,8062,Ryan Fitzpatrick,QB,54,9545
2023,11151,Matt Barkley,QB,55,11686
2023,13115,Mitchell Trubisky,QB,56,16381
2023,7394,Philip Rivers,QB,57,9509
2023,14358,Jake Browning,QB,58,18557
2023,10262,Blaine Gabbert,QB,59,9858
2023,13124,Cooper Rush,QB,60,16477
2023,14061,Trace McSorley,QB,61,18475
2023,14793,Jake Luton,QB,62,19618
2023,10273,Cam Newton,QB,63,9869
2023,13389,Kyle Sloter,QB,64,16902
2023,11640,Teddy Bridgewater,QB,65,12088
2023,14057,Drew Lock,QB,66,18225
2023,16313,Sean Clifford,QB,67,20073
2023,16151,Hendon Hooker,QB,68,24332
2023,13130,Christian McCaffrey,RB,1,16393
2023,13404,Austin Ekeler,RB,2,16483
2023,16161,Bijan Robinson,RB,3,23133
2023,13610,Nick Chubb,RB,4,17246
2023,13604,Saquon Barkley,RB,5,17240
2023,12626,Derrick Henry,RB,6,15514
2023,14073,Josh Jacobs,RB,7,18269
2023,14085,Tony Pollard,RB,8,18705
2023,13131,Joe Mixon,RB,9,16420
2023,15253,Travis Etienne Jr.,RB,10,19231
2023,15254,Najee Harris,RB,11,19302
2023,15259,Rhamondre Stevenson,RB,12,22726
2023,16162,Jahmyr Gibbs,RB,13,22968
2023,13319,Aaron Jones Sr.,RB,14,16673
2023,15717,Dameon Pierce,RB,15,22947
2023,15711,Kenneth Walker III,RB,16,23021
2023,14223,Alexander Mattison,RB,17,18621
