season,player_name,event_type,event_source,event_date,team_name,salary,contract_year,contract_status,contract_info,inferred_contract_info,contract_length,tcv,aav,position_filter,player_id,nfl_team,event_seq,event_time,franchise_id,event_detail,snapshot_week,snapshot_source,year_values_json,extension_flag,restructure_flag,mym_flag,post_add_multi_year_flag,post_add_multi_year_reason,generated_at_utc
2017,,DROP,ADDDROP:BBID,2017-11-02,Crystal Blue Persuasian,0,0,,,,0,0,0,DT,9815,,1,09:00:00,0002,,9,schedule,{},0,0,0,0,,2026-04-21 22:11:45
2017,,ACQUIRE,ADDDROP:FREE_AGENT,2017-11-26,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9819,,1,11:11:49,0006,salary=1000|default_1yr,12,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:45
2017,,DROP,ADDDROP:FREE_AGENT,2017-11-29,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9819,,2,07:44:53,0006,,12,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:45
2017,,DROP,ADDDROP:BBID,2017-11-30,Good in Da Hood,4000,1,ADD_DEFAULT_1YR,,CL 1| TCV 4K| AAV 4K| Y1-4K| Default Add,1,4000,4000,DT,12536,,2,09:00:00,0006,,13,schedule,"{""Y1"":4000}",0,0,0,0,,2026-04-21 22:11:45
2018,,ACQUIRE,AUCTION:FreeAgent,2018-08-17,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,12688,,1,06:18:53,0006,bid=1000|default_1yr,1,preseason,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:53
2018,,DROP,ADDDROP:BBID,2018-09-05,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,12688,,2,09:00:00,0006,,1,preseason,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:53
2018,,ACQUIRE,ADDDROP:BBID,2018-09-12,Gride,6000,1,ADD_DEFAULT_1YR,,CL 1| TCV 6K| AAV 6K| Y1-6K| Default Add,1,6000,6000,DT,12688,,3,09:00:00,0003,salary=6000|default_1yr,1,schedule,"{""Y1"":6000}",0,0,0,0,,2026-04-21 22:11:53
2018,,ACQUIRE,ADDDROP:BBID,2018-09-13,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13265,,1,09:00:00,0006,salary=1000|default_1yr,2,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:54
2018,,ACQUIRE,ADDDROP:FREE_AGENT,2018-09-16,The Bash Bros,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,11045,,1,10:27:33,0002,salary=1000|default_1yr,2,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:54
2018,,DROP,ADDDROP:FREE_AGENT,2018-09-18,The Bash Bros,4000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,4000,4000,DT,11045,,2,16:55:19,0002,,2,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:54
2018,,ACQUIRE,ADDDROP:BBID,2018-09-20,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,11333,,1,09:00:00,0004,salary=1000|default_1yr,3,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:11:54
2018,,ACQUIRE,ADDDROP:BBID,2018-09-22,The Bash Bros,2000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,2000,2000,DT,10762,,1,09:00:00,0002,salary=2000|default_1yr,3,schedule,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:11:54
2018,,ACQUIRE,TRADE,2018-09-23,The Bash Bros,6000,1,Veteran,,CL 1| TCV 6K| AAV 6K,1,6000,6000,DT,12688,,4,09:51:47,0002,trade2018_46,3,schedule,{},0,0,0,0,,2026-04-21 22:11:53
2018,,ACQUIRE,ADDDROP:BBID,2018-09-26,Ulterior Warrior,4000,1,ADD_DEFAULT_1YR,,CL 1| TCV 4K| AAV 4K| Y1-4K| Default Add,1,4000,4000,DT,11274,,1,09:00:00,0001,salary=4000|default_1yr,3,schedule,"{""Y1"":4000}",0,0,0,0,,2026-04-21 22:11:54
