season,player_name,event_type,event_source,event_date,team_name,salary,contract_year,contract_status,contract_info,inferred_contract_info,contract_length,tcv,aav,position_filter,player_id,nfl_team,event_seq,event_time,franchise_id,event_detail,snapshot_week,snapshot_source,year_values_json,extension_flag,restructure_flag,mym_flag,post_add_multi_year_flag,post_add_multi_year_reason,generated_at_utc
2022,,DROP,ADDDROP:FREE_AGENT,2022-11-13,The Bash Bros,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,14935,,4,07:47:13,0002,,10,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:23
2022,,ACQUIRE,ADDDROP:FREE_AGENT,2022-11-13,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,16016,,1,10:08:45,0003,salary=1000|default_1yr,10,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:23
2022,,ACQUIRE,ADDDROP:BBID,2022-11-17,Good in Da Hood,2000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,2000,2000,CB,14902,,1,09:00:00,0006,salary=2000|default_1yr,11,schedule,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:14:23
2022,,ACQUIRE,ADDDROP:FREE_AGENT,2022-11-20,Sex Manther,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,13226,,1,10:17:09,0007,salary=1000|default_1yr,11,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:23
2022,,DROP,ADDDROP:FREE_AGENT,2022-11-22,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,1000,1000,CB,14902,,2,08:28:11,0006,,11,schedule,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:14:23
2022,,DROP,ADDDROP:FREE_AGENT,2022-11-22,Sex Manther,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,13226,,2,19:44:33,0007,,11,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:23
2022,,ACQUIRE,ADDDROP:FREE_AGENT,2022-11-27,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,13223,,1,09:59:05,0011,salary=1000|default_1yr,12,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:23
2022,,ACQUIRE,ADDDROP:BBID,2022-12-03,Hawks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,13920,,1,09:00:00,0012,salary=1000|default_1yr,13,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:22
2022,,ACQUIRE,ADDDROP:BBID,2022-12-04,Sex Manther,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15859,,1,09:00:00,0007,salary=1000|default_1yr,13,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:22
2022,,ACQUIRE,ADDDROP:FREE_AGENT,2022-12-11,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15868,,1,09:18:19,0004,salary=1000|default_1yr,14,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:22
2022,,ACQUIRE,ADDDROP:FREE_AGENT,2022-12-11,Good in Da Hood,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,13232,,1,12:57:18,0006,salary=1000|default_1yr,14,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:22
2022,,DROP,ADDDROP:FREE_AGENT,2023-01-01,Sex Manther,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15859,,2,01:20:12,0007,,17,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:22
2023,,ACQUIRE,ADDDROP:BBID,2023-09-14,Gride,2000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,2000,2000,CB,13774,,1,09:00:00,0003,salary=2000|default_1yr,2,schedule,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:14:27
2023,,ACQUIRE,ADDDROP:BBID,2023-09-21,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15423,,1,09:00:00,0003,salary=1000|default_1yr,3,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,DROP,ADDDROP:BBID,2023-09-21,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,1000,1000,CB,13774,,2,09:00:00,0003,,3,schedule|prior_for_drop,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:14:27
2023,,ACQUIRE,ADDDROP:BBID,2023-09-28,Gride,2000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,2000,2000,CB,15856,,1,09:00:00,0003,salary=2000|default_1yr,4,schedule,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:14:27
2023,,ACQUIRE,ADDDROP:FREE_AGENT,2023-10-01,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,10789,,1,10:08:54,0011,salary=1000|default_1yr,4,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,ACQUIRE,ADDDROP:FREE_AGENT,2023-10-01,The Main Event Mafia,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15904,,1,16:05:13,0006,salary=1000|default_1yr,4,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,ACQUIRE,ADDDROP:BBID,2023-10-05,Hawks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,11348,,1,09:00:00,0012,salary=1000|default_1yr,5,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,ACQUIRE,ADDDROP:BBID,2023-10-05,Blake Bombers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15549,,1,09:00:00,0010,salary=1000|default_1yr,5,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,DROP,ADDDROP:FREE_AGENT,2023-10-08,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,10789,,2,06:29:00,0011,,5,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,DROP,ADDDROP:FREE_AGENT,2023-10-08,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15423,,2,12:41:47,0003,,5,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,DROP,ADDDROP:BBID,2023-10-12,Hawks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,11348,,2,09:00:00,0012,,6,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,ACQUIRE,ADDDROP:BBID,2023-10-14,Real Deal Creel,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,13959,,1,09:00:00,0008,salary=1000|default_1yr,6,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,DROP,FREE_AGENT,2023-10-17,The Main Event Mafia,4000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,4000,4000,CB,15904,,2,15:24:38,0006,,6,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,DROP,ADDDROP:BBID,2023-10-19,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,1000,1000,CB,15856,,2,09:00:00,0003,,7,schedule|prior_for_drop,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:14:27
2023,,DROP,ADDDROP:FREE_AGENT,2023-10-22,Blake Bombers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15549,,2,11:36:48,0010,,7,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,ACQUIRE,ADDDROP:BBID,2023-10-27,The Main Event Mafia,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,15859,,1,09:00:00,0006,salary=1000|default_1yr,8,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
2023,,DROP,ADDDROP:BBID,2023-11-02,Real Deal Creel,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,CB,13959,,2,09:00:00,0008,,9,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:14:27
