season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2020,WR,13348,,,5,0004,Pure Greatness,2020-11-29,2020-12-02,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,11951,,,3,0001,Ulterior Warrior,2020-12-05,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,13183,,,1,0006,Good in Da Hood,2020-12-12,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,13895,,,1,0006,Good in Da Hood,2020-12-13,2020-12-16,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:08:13
2020,WR,13809,,,5,0004,Pure Greatness,2020-12-13,2020-12-15,ADDDROP:FREE_AGENT,FREE_AGENT,,,,,,,2026-04-21 22:08:13
2020,WR,13809,,,6,0010,Blake Bombers,2020-12-16,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:13
2020,WR,13412,,,3,0006,Good in Da Hood,2020-12-23,2020-12-28,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:13
2021,WR,13640,,,1,0012,Hawks,2021-08-03,2021-08-19,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:17
2021,WR,13863,,,1,0006,Good in Da Hood,2021-08-08,2021-09-01,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:17
2021,WR,13155,,,1,0009,C-Town Chivalry,2021-08-09,2021-08-20,AUCTION:FreeAgent,FREE_AGENT,,,,,,,2026-04-21 22:08:17
2021,WR,15407,,,1,0008,#BLM,2021-08-10,2021-09-01,AUCTION:FreeAgent,FREE_AGENT,,,,,,,2026-04-21 22:08:17
2021,WR,15434,,,1,0010,Blake Bombers,2021-08-10,2021-09-04,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:17
