season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2018,DT,12698,,,1,0003,Gride,2018-10-03,2018-11-21,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:51
2018,DT,11283,,,1,0012,White Power,2018-10-07,2018-10-10,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:11:51
2018,DT,12739,,,2,0006,Good in Da Hood,2018-10-11,2018-11-21,ADDDROP:BBID,TRADE,,,,,,,2026-04-21 22:11:51
2018,DT,11045,,,2,0010,Blake Bombers,2018-10-31,2018-11-17,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:51
2018,DT,9904,,,1,0007,Sex Manther,2018-11-01,2018-11-06,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:11:51
2018,DT,11274,,,2,0007,Sex Manther,2018-11-08,2018-11-11,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:11:51
2018,DT,10762,,,2,0007,Sex Manther,2018-11-10,2018-11-13,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:11:51
2018,DT,9904,,,2,0005,C'mon Son,2018-11-18,2018-12-24,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:11:51
2018,DT,12764,,,1,0012,White Power,2018-11-21,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:11:51
2018,DT,12739,,,3,0001,Ulterior Warrior,2018-11-21,2018-12-24,TRADE,SEASON_END,,,,,,,2026-04-21 22:11:51
2018,DT,11045,,,3,0001,Ulterior Warrior,2018-11-22,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:11:51
2018,DT,11274,,,3,0004,Pure Greatness,2018-11-22,2018-12-01,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:51
2018,DT,12298,,,1,0003,Gride,2018-11-29,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:11:51
2018,DT,12696,,,1,0001,Ulterior Warrior,2018-11-29,2018-12-05,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:51
2018,DT,12083,,,2,0010,Blake Bombers,2018-12-05,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:11:51
2019,DT,12305,,,1,0009,C-Town Chivalry,2019-09-18,2019-10-05,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:56
2019,DT,12305,,,2,0003,Gride,2019-10-09,2019-10-30,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:56
2019,DT,13265,,,1,0006,Good in Da Hood,2019-10-12,2019-10-29,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:11:56
2019,DT,12229,,,1,0003,Gride,2019-10-16,2019-11-13,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:11:56
2019,DT,14163,,,1,0001,Ulterior Warrior,2019-10-20,2019-12-23,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:11:56
